Row Labels,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
AY54,-1.514134564,-1.524653128,-0.997698328,-0.932455486,-0.57373702,-0.092749707,-0.401402092,-0.688902683,-0.611682339,0.053113755,-0.663363491,-1.403428759,-1.804269198,-0.946023656,-0.920812387,-0.866498502,0.463288919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AY55,-0.870508985,-0.779043537,-0.902164349,-0.945312705,-0.950123568,-0.947379967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AY56,-0.885600176,-0.951106574,-0.935884258,-0.970653887,-0.917444502,-0.920172679,-0.957381951,-0.952346474,-0.961376135,-0.977782321,-0.960696365,-0.920821897,-0.946015945,-0.954735328,-0.902453174,-0.868658551,-0.937203149,-0.945913061,-0.934604635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AY61,-0.243229732,0.629859749,-0.082653683,-0.182444097,0.78214831,0.20166002,0.315351555,0.493472321,0.284335896,1.686593931,0.91691142,0.532945598,0.670488801,0.664829749,-0.064961661,0.379641234,2.024787396,1.290898383,-0.434329256,-0.815238789,-0.156003028,0.597465759,0.011279281,1.022471359,0.804964033,0.323368763,-0.024947346,-0.571961395,-0.543334664,-0.605570616,-0.517581747,-0.424347791,-0.469451771,1.197533744,0.959453153,-0.785389565,-0.584537634,-0.297796389,-0.348326635,-0.245773136
AY62,1.305520115,-0.315712821,-0.805187857,-0.814841013,-0.846965856,-0.831691075,-0.828564365,-0.853032794,-0.835976632,-0.875715282,-0.818493361,-0.900296622,-0.914607534,-0.79612064,-0.658094199,-0.718986903,-0.777913348,-0.843876527,-0.844030368,-0.749664705,-0.206764702,-0.470271841,-0.369220866,-0.452552,-0.696005371,-0.659252124,-0.871034412,-0.915061303,-0.907300536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AY63,0.308378027,-0.043768544,-0.18090107,-0.108410235,-0.334686551,-0.340619512,-0.508040159,-0.825926709,-0.478160936,0.821114091,0.591918553,0.656302519,0.786167572,0.170852229,0.073864022,0.019839739,0.027939055,0.019809564,-0.176414402,-0.976252847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AY64,2.480254639,2.123748318,1.981645576,2.02242801,1.939216348,2.636251924,2.771312176,2.636999533,1.537020923,0.625415112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ43,-0.877813096,-0.947491987,-0.890406304,-0.945951741,-0.884772766,-0.887923537,-0.901469662,-0.933014228,-0.939081459,-0.885646774,-0.9009811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ44,-2.056070829,-1.611696597,-0.987872453,-1.549134175,-1.737267894,-1.367484606,-1.181058461,-0.882843894,-1.344388914,-1.352467712,-1.201990918,-1.45400938,-0.471745489,-0.63635487,-0.649562819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ45,-2.261607797,-2.445471877,-1.42619946,-0.501705908,-0.510178707,-0.639235669,-0.674552178,-0.412948167,-0.778482109,-0.663714488,-0.453059322,-0.90394384,-0.756598111,-0.854049536,-0.862058979,-0.611435739,-0.754525822,-0.76567144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ53,-0.837082551,-0.623658651,-0.835157358,-0.746769586,-0.77950874,-0.793792809,-0.813108627,-0.884865595,-0.845569648,-0.831443325,-0.694428246,-0.794379044,-0.637129975,-0.531625015,-0.611234617,-0.366249922,-0.630434096,-0.45867538,-0.407264128,-0.29664429,-0.826728215,-0.875595256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ54,-0.671222683,-0.807869731,-0.712100068,-0.339232355,-0.676555535,-0.807264932,-0.907386611,-0.8172654,-0.885217399,-0.866271998,-0.868553109,-0.607077966,-0.817979577,-0.889623732,-0.889739605,-0.556695779,-0.550727082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ55,-1.864474436,-0.909191512,-0.853470179,-0.710027341,-1.243448587,-1.061124484,-0.794780547,-0.666259082,-0.656994516,-0.444776607,-0.697076722,-0.79421045,-0.870760509,-0.862928671,-0.837005657,-0.904199638,-0.857313451,-0.938155734,-0.89704418,-0.915703359,-0.911901989,-0.966457297,-0.930968002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ63,-0.00305677,-0.643963475,-0.289490598,-1.09730294,-1.125628975,-1.192808287,-0.528989006,-0.519490646,-0.987386763,-0.826064181,-0.788313803,-0.928983796,-0.752010153,-0.921182633,-0.964563907,-0.999945205,-0.85808135,-0.94515723,-0.916247018,-0.899001559,-0.789804198,-0.742500449,-0.800066425,-0.627091142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ64,1.294307214,2.337153116,2.617122541,0.517484497,0.406257527,0.07858596,0.59071584,0.674173268,-0.014062889,-0.145952477,-0.278413221,-0.037942644,0.020992595,-0.51099445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BA45,-0.1014294,-0.323796559,-0.212924342,-0.419533828,-0.853588184,-0.544912584,-0.191896588,-0.43769054,-0.049566773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BA62,0.09441448,-0.539093572,-0.312601323,-0.888948029,-0.809556522,-0.06274353,-0.545710454,-0.910170649,-0.882556191,-0.827723627,-0.850133976,-0.921460559,-0.852812239,-0.894849058,-0.883239772,-0.873570828,-0.840438788,-0.882775282,-0.947236382,-0.281261216,-0.612273152,-0.597630203,-0.599256725,-0.544342354,-0.776227475,-0.860178326,-0.815392628,-0.869709237,-0.738480282,-0.868220497,-0.796034065,-0.838987807,-0.945004982,-0.815650312,-0.781808124,-0.724011658,-0.915171561,NA,NA,NA
BA63,-0.648636918,-0.527290514,-0.764127177,-0.84067996,-0.774007126,-0.737590516,-0.655635022,-0.779912679,-0.888246593,-0.846273433,-0.802953051,-0.857185594,-0.788004471,-0.831550852,-0.778410906,-0.759053976,-0.90830789,-0.852288025,-0.870177212,-0.814971132,-0.851014935,-0.868597115,-0.915983796,-0.868432921,-0.834469199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BA64,-1.565007642,-0.718814311,-1.073785794,-1.624840231,-1.599463549,-1.605727372,-0.65322246,0.277502612,0.076016677,-1.023758777,-1.467897679,-0.311160891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BA66,-0.924218236,-0.936745022,-0.954868091,-0.919897013,-0.934365553,-0.928311065,-0.890460406,-0.94410202,-0.881947954,-0.782857222,-0.961308039,-0.869430933,-0.892393652,-0.869062444,-0.907862714,-0.916257244,-0.917686431,-0.935902824,-0.891157604,-0.913768087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BA71,-0.773169286,-0.750044933,-0.800698716,-0.567639374,-0.899054026,-0.603794905,-0.636537246,-0.71758294,-0.775931069,-0.799468666,-0.748197678,-0.730528045,-0.554182331,-0.833881501,-0.467010573,-0.828434699,-0.687032703,-0.626300242,-0.815737943,-0.727538911,-0.539160041,-0.581883369,-0.824640795,-0.977821043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BA72,-0.68387033,-0.748586537,-0.743551471,-0.785554679,-0.711686742,-0.687039324,-0.784525404,-0.847964375,-0.85965244,-0.678471936,-0.765510017,-0.782743861,-0.792371978,-0.825677487,-0.864137807,-0.840652133,-0.89811058,-0.874499981,-0.852630737,-0.87474191,-0.76727094,-0.781675194,-0.815738149,-0.769768254,-0.683726503,-0.771361091,-0.676636539,-0.713174307,-0.865525252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BB53,0.618853307,0.071878764,-0.188125819,-0.12389355,-0.059926141,-0.433222392,-0.693380198,-0.348283137,-0.583914596,-0.403376951,-0.500146423,-0.789596465,-0.807404814,-0.81117555,-0.798603207,-0.713103906,-0.695101859,-0.763703202,-0.928817927,-0.887387044,-0.879295438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BB54,-0.277408714,-0.406704687,-0.365076251,-0.249874686,-0.388667991,-0.350812295,-0.568439366,-0.536310541,-0.156663033,-0.140594261,-0.168308505,0.053531973,0.146242865,0.770907601,0.19011805,0.554686026,0.044352698,-0.82683985,-0.576700039,-0.340772093,-0.15126068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BB55,3.120664859,2.922133811,2.730257078,1.999762148,1.385089441,2.738212714,1.852151246,4.184533699,3.402852846,3.745980872,2.446447724,3.826078247,2.734420959,1.454225622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BB56,2.602871223,0.960055106,1.7852608,3.307349711,2.37133101,0.705450466,3.641506589,1.07596205,1.389254949,1.362786222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BB61,-0.764692668,-0.873018661,-0.869783915,-0.830646423,-0.783038722,-0.168450271,-0.534640099,-0.949468312,-0.865955771,-0.773735445,-0.771207668,-0.862731105,-0.256818819,-0.286024934,-0.49081528,-0.485124506,-0.613122892,-0.485711603,-0.322232675,-0.553044939,-0.67250633,-0.826094168,-0.684378,-0.422115461,-0.782781708,-0.846612544,-0.801205831,-0.874790478,-0.884508968,-0.816503995,-0.888987208,-0.963332221,-0.960887797,-0.926957514,-0.989126121,NA,NA,NA,NA,NA
BB62,-1.164080996,-1.377678402,-1.107039986,-0.961664063,-0.884442298,0.299533991,0.559775298,0.715012105,0.969459014,0.79876749,0.542132095,-0.18665085,-0.906735756,-0.901088437,-0.935534714,-0.970064508,-0.924308168,-0.977648724,-0.833928188,-0.83418298,-0.914415056,-0.962074764,-0.898915273,-0.859704691,-0.903231802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BB63,0.16299726,0.532381306,0.681646261,1.949191516,1.65842603,0.968930544,0.764207347,0.631529509,1.148055817,-0.317250223,0.244676736,0.119501484,0.055830783,0.309079149,1.375329531,1.245613864,0.34349174,3.53901947,2.177186835,-0.303613274,-0.355413058,0.260513322,0.095851791,0.418772764,2.621236258,-0.404228992,-0.58384005,-0.576358459,-0.347899349,-0.294605191,-0.286318953,-0.115653844,-0.102875971,0.263084106,0.617517342,0.776777504,0.852811976,0.157635643,-0.074390688,NA
BB64,1.894824927,0.347737455,0.390913341,0.513861413,1.418043887,1.45902579,1.357255527,2.865701214,1.856328492,1.857721876,1.597340513,0.657217368,-0.021637144,-0.05901257,-0.272817825,0.007801559,1.057356082,1.335858103,0.63027797,0.470334733,0.550357048,0.381201854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BB65,2.339249783,0.858424783,2.313469064,0.957830286,1.577352673,2.157946393,2.947308446,3.490594857,2.16513398,2.704561085,1.585559087,0.819420626,0.70091485,1.044595231,1.006623485,0.539020829,1.831163708,2.250436829,1.672936021,1.171897269,1.259270517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BB66,2.319263056,2.103494093,1.247346092,2.79268447,2.697843226,2.706975366,1.953274624,2.265303859,2.271171627,0.961356561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BB67,0.991513071,1.003078416,1.534435344,-0.171877746,-0.650142627,-0.552108771,-0.485417465,-0.587794787,-0.534773682,-0.157761393,0.043106803,0.696508795,0.884469875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BB70,-0.863235386,-0.747333523,-0.524785698,-0.579961702,-0.704694878,-0.624982486,-0.680302676,-0.747050938,-0.693603446,-0.583341943,-0.39510915,-0.644492125,-0.779433145,-0.708885978,-0.743446116,-0.822082927,-0.856127488,-0.736747558,-0.879080439,-0.808659424,-0.559359839,-0.796362068,-0.82243612,-0.809454725,-0.781991673,-0.684545074,-0.794957148,-0.646178662,-0.762725936,-0.746888551,-0.80153505,-0.763533939,-0.824667154,NA,NA,NA,NA,NA,NA,NA
BB71,-0.642770296,-0.723909703,-0.73477932,-0.583339676,-0.595508616,-0.778069699,-0.708144901,-0.716195958,-0.671894617,-0.640074345,-0.61905623,-0.682194643,-0.69695607,-0.745408111,-0.857526838,-0.885489378,-0.79966873,-0.853809408,-0.863990675,-0.900210572,-0.780396661,-0.812781754,-0.760578174,-0.617138164,-0.56394411,-0.602809373,-0.834301956,-0.314123299,-0.636647839,-0.773163169,-0.678159051,NA,NA,NA,NA,NA,NA,NA,NA,NA
BB72,-0.912516847,-0.908730353,-0.839646123,-0.799810833,-0.736242793,-0.821567893,-0.743722659,-0.844201352,-0.989126121,-0.690387721,-0.688804695,-0.789374566,-0.815872673,-0.750925018,-0.866241993,-0.793183105,-0.805716301,-0.530846258,-0.779163761,-0.635980932,-0.692236401,-0.851864809,-0.912555258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BB76,-0.852525724,-0.487399751,-0.68655635,-0.741602515,-0.66010087,-0.841397027,-0.88513237,-0.871838481,-0.778395363,-0.631911575,-0.702949755,-0.500726662,-0.766710312,-0.91291513,-0.838891086,-0.865812865,-0.848998884,-0.717314242,-0.825330832,-0.849286364,-0.901968982,-0.814427979,-0.834652125,-0.720367437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BB77,-0.648796672,-0.812007066,-0.711829471,-0.556941813,-0.568566341,-0.672819327,0.016973728,-0.527007777,-0.586574301,-0.657979917,-0.831873787,-0.830062613,-0.708555338,-0.711219689,-0.809900405,-0.797258836,-0.709930084,-0.791950456,-0.703311192,-0.657254723,-0.621351886,-0.693284444,-0.751492398,-0.575348128,0.212127909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BB78,-0.87076835,-0.872486025,-0.81108679,-0.935448219,-0.815011657,-0.701716221,-0.760317887,-0.736031083,-0.843087133,-0.869006331,-0.819845646,-0.737162736,-0.871613442,-0.774734762,-0.674448547,-0.697906309,-0.870788508,-0.777720745,-0.807181576,-0.562123054,-0.723110244,-0.783299251,-0.857801742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC36,0.979218075,1.578310023,1.310678824,2.187936542,1.35026152,0.587006678,0.155311899,0.273665574,0.379571376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC37,-1.042671416,0.506204212,2.651239751,0.91490386,0.195981401,0.251540241,0.158851113,0.401533124,-0.347998967,-0.565215788,-0.637432723,0.123528668,-0.082131302,-0.304747906,-0.177164235,-0.583602351,-0.522828565,-0.134250392,0.328854773,-0.23783939,-0.792165936,-0.685073435,-0.789315563,-0.587282803,2.009622199,1.327045128,0.626803485,0.809653003,0.50438565,0.00526495,-0.3221254,-0.436401402,-0.051165104,-0.588359779,-0.580720452,-0.573256562,-0.47632993,-0.504673276,NA,NA
BC38,-0.702236837,-0.589174067,-0.464172937,-0.211700166,-0.381791211,1.309760242,1.855750102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC39,-1.177133935,-1.022657719,-0.996438037,-1.024323767,-0.847705115,-0.42444127,-0.441794526,0.938736676,-0.197491695,-0.155402531,0.523236029,1.221164292,0.233476157,0.53569311,1.059512617,0.185920231,0.165670851,-0.358969042,-0.557331967,-0.558179535,-0.643821284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC40,-0.956257261,-0.953535493,-0.699707622,-0.369187182,-0.520188457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC41,0.851275696,0.953491877,-0.045630045,-0.343759371,-0.326458982,0.393928102,-0.35729536,0.134956507,0.529347069,1.827550015,1.700154546,1.46794256,1.439456777,1.316665634,0.894193309,1.2588359,0.221817623,0.722791918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC42,-1.667008177,-0.905724461,-0.811333788,-0.67899028,-0.736663582,-0.758616594,-0.610076314,-0.592238881,-0.485442156,-0.629963491,-0.584604628,-0.637509106,-0.791615912,-0.633463344,-0.730830073,-0.889538243,-0.891147716,-0.850496761,-0.833678797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC43,-0.9494454,-0.579158892,-0.541078505,0.076554467,-0.869757834,-0.707681117,-0.792053884,-0.796424722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC45,1.413934496,0.501392297,0.595369162,-0.100744644,-0.15061293,0.144590053,-9.87E-05,-0.381939922,-0.213061757,-0.589214175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC48,-0.212035547,-0.506271976,-0.737109672,-0.72027575,-0.631121249,-0.492205415,-0.563688394,-0.384344325,0.383074259,-0.031122199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC49,-1.547743707,-1.512062093,-0.745045153,-0.726061363,-0.6958991,-0.626919424,-0.64812209,-0.558173285,-0.752405664,-0.401534092,-0.567614775,-0.63406093,-0.065789322,-0.414318351,-0.456661433,-0.431408006,-0.395170659,-0.145787148,-0.526224117,-0.531228077,-0.606412439,-0.449646519,-0.580118797,-0.66873015,-0.639378449,-0.696675591,-0.739265996,-0.737073132,-0.806533073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC53,-0.198822122,-0.226769027,0.031990186,-0.645793082,-0.200062135,0.123664722,0.043192716,-0.270738845,0.795352683,0.62560413,0.915303809,0.431246108,0.149861077,0.016424743,-0.349134964,-0.335812163,-0.280190494,-0.404334108,-0.689221794,-0.434203519,0.348208123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC54,1.19856107,2.780488339,1.379107435,0.239435437,1.831612717,3.400537007,-0.451918703,-0.392130331,-0.40213633,-0.426794385,1.347759258,1.390295474,0.073630347,-0.13206287,-0.278331092,1.446152288,1.859894541,-0.031541807,1.004820214,0.518224994,-0.076900079,0.711258498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC55,0.223331291,-0.455792784,-0.361977609,-0.28932845,0.188950923,-0.504526815,-0.582192098,-0.6175374,-0.593061557,-0.978019304,-0.614764971,0.02104434,0.09522422,0.423238564,0.275487272,0.683740166,0.481437498,0.302787046,0.134884864,0.003781441,-0.341978757,-0.280098301,-0.26237298,-0.510462195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC56,1.640490558,2.156569744,3.882948167,3.546853255,2.377261135,2.486210922,2.753666066,3.336783587,0.991216003,1.721594897,1.54650149,1.712416446,2.912644704,1.908699196,1.486144764,1.710709577,2.106818407,1.374916109,-0.978468125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC57,1.369733899,1.273284093,2.198538962,3.005839154,1.777403912,0.719239446,0.655369676,-0.014427072,1.095136519,-0.19330842,0.42975131,-0.008259202,0.779436486,0.746180084,1.101343731,1.018172531,1.122356299,0.492808507,-0.30462217,-0.33630335,-0.504653413,-0.44538468,-0.530708855,-0.636164228,-0.579279995,-0.779154906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC58,-0.28476987,0.971672005,0.764175448,0.06618467,2.001809626,1.733017663,2.725101341,1.403443751,0.615001692,1.574004498,2.222485795,0.875587948,1.77946111,1.661238195,1.098732548,1.587106686,1.970647161,0.276625864,0.990790611,2.023158915,1.668055136,1.373498405,-0.108496984,-0.407788818,1.806425216,1.836455246,2.013534193,0.329178726,0.814387647,1.752218335,0.034754785,-0.263817512,-0.104308407,0.205025144,-0.2182731,0.901452404,1.599294448,0.820177908,1.470425565,1.550893384
BC59,1.403535716,1.432855841,0.878562679,0.808063263,-0.462629338,-0.065369632,-0.913103887,-0.690409065,0.496678614,-0.341581054,0.08100021,0.432090988,-0.748940351,-0.795598569,-0.720893126,-0.748136373,-0.701485776,-0.651591521,-0.717247481,-0.702757272,-0.779243426,-0.766473126,-0.942473434,-0.758175108,-0.715874316,-0.737346576,-0.636932509,-0.70540746,-0.638826656,-0.322720065,-0.747335037,-0.722805501,-0.731515327,-0.675517126,-0.504230238,-0.618520079,-0.605636602,-0.520795079,-0.371678746,-0.617149726
BC60,3.188896409,1.386565697,0.567657934,1.242794259,0.174892141,0.588775899,-0.326059844,-0.839732678,0.023039032,-0.130859957,0.115642064,0.257958697,-0.489271832,-0.063930333,1.205692786,0.669025615,1.559959253,1.973801713,2.602277035,0.360138406,0.771119032,1.369743804,0.812581252,0.47182113,1.183125764,0.838851953,1.626223816,1.223896959,0.111502096,0.037318649,0.185867021,0.222123538,0.443903664,1.518968318,NA,NA,NA,NA,NA,NA
BC61,4.702649015,4.083201431,3.602254019,1.734942059,2.470454417,2.104247772,1.815057593,2.317439705,0.744690871,1.081200688,2.255958767,2.281231625,1.085627018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC62,2.868469597,1.684851985,3.896955134,1.923550742,1.479819906,2.033304991,4.06543389,2.638476426,4.1533791,2.326489691,-0.011473275,0.915227038,0.523089747,-0.361268394,-0.09912977,0.149543134,0.816334707,2.138954805,0.483495136,-0.385643112,0.36601984,-0.355532684,-0.239110794,-0.121318807,0.582068276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC63,1.974388001,-0.304793797,0.074479716,0.804812319,-0.358762999,-0.091916464,-1.284061454,-0.868930532,-0.31838269,0.510717362,0.576559974,0.943754029,0.543232053,0.148674707,0.501721229,1.802325032,1.800687806,1.24272102,1.512735088,2.444291518,2.654688846,1.845272858,2.673641659,2.496818747,0.943160174,1.722008938,1.027943102,1.221586189,0.436667199,-0.124433328,1.451496237,1.504931185,0.452484097,1.908404234,1.516587148,1.82707441,1.892956928,1.530095389,2.002037441,1.904428118
BC64,0.977461503,3.002111797,2.845803051,1.048967553,1.25244701,1.729842381,1.53514909,0.052067943,-0.533816508,1.044338498,1.947524649,1.079440788,2.801374052,1.819428074,1.538191831,1.313986109,1.221677103,1.433313256,1.453786026,0.745378391,0.852246632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC65,0.651996905,1.223882225,1.588547454,2.378605824,0.23805807,0.617592989,0.318858485,0.009620019,0.79957692,1.023948562,0.726955342,0.908455887,1.281017993,1.548098119,0.785401962,1.165439386,0.815275632,0.466193065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC66,-1.103389371,-0.445451314,-0.035128108,-0.211473793,-0.847705601,-0.484371228,-0.663091151,-0.770389914,-0.437765605,-0.49173031,-0.618927407,-0.640262636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC67,1.756099936,2.813559336,1.552884515,1.614689516,0.815654221,0.920957303,0.114666483,0.85584442,0.724228454,0.210011618,0.711219721,1.088544145,1.007502639,0.765779919,1.205272696,1.249565688,1.40999257,1.156658302,0.672536376,0.991046261,-0.979329521,1.661469115,0.570707037,0.441861565,0.486894191,1.652285188,1.648992586,2.013159589,1.573024737,1.857413678,1.247901143,1.684154119,2.439859398,2.121507151,1.603366992,0.764603146,0.103261563,NA,NA,NA
BC68,2.202380807,2.199251568,2.00752376,1.63582527,2.357537043,3.651461286,2.659554524,3.482393242,4.247089229,1.715942917,0.760946793,1.57397438,2.621409807,2.220594877,1.857003791,1.575630085,1.858125718,2.176336758,-0.979647385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC75,-0.817865634,-0.916509853,-0.940961937,-0.813495546,-0.898667605,-0.851071221,-0.884552172,-0.975872919,-0.854926395,-0.873411957,-0.815590012,-0.800174795,-0.54454363,-0.69899421,-0.755326534,-0.734834098,-0.788303301,-0.737698007,-0.488441004,-0.633928546,-0.836822937,-0.729578438,-0.70008508,-0.852857375,-0.95538928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
