Site,Alt_z,Alt_z2,Rgd_z,Rgd2_z,Available_z,Rgd_Availz,Forest_z,NDVI_z,ForestXNDVI,Altitude,Rugged,Rgd^2,Available,Rgd_Avail,Forest_Cov,NDVI
T18,-0.460111711,0.211702787,-0.064687632,0.00418449,0.016746308,0.695300988,0.229565081,-0.553822808,-0.127138378,1836.459961,27.0492992,731.6645872,25212,59.3569984,8128,0.0992731
T19,-0.613258109,0.376085509,-0.305731783,0.093471923,-0.211284686,-0.04370702,-0.336796573,-0.723099792,0.243537532,1763.430054,23,529,20909,50.0220985,1440,0.0898084
T20,-0.469632084,0.220554294,-0.489754715,0.239859681,-0.347795921,-0.648385895,-0.458740469,-0.876446529,0.402061492,1831.920044,19.9085999,396.35235,18333,42.3839989,0,0.0812344
T22,-0.595831867,0.355015614,-0.199118231,0.03964807,-0.108636293,-0.01030669,-0.458740469,-0.223433382,0.102497934,1771.73999,24.7910004,614.5937008,22846,50.4440002,0,0.117746
T23,-0.676966096,0.458283095,-0.715482515,0.511915229,-0.741219602,0.001219852,-0.458740469,0.085674579,-0.039302397,1733.050049,16.1166,259.7447956,10909,50.5895996,0,0.135029
T25,-0.737297884,0.54360817,-0.686659384,0.471501109,-0.65240251,-0.657038652,-0.458740469,-0.496538662,0.227782379,1704.280029,16.6007996,275.5865474,12585,42.2747002,0,0.102476
T30,-1.217309645,1.481842771,-0.706809347,0.499579452,-0.731945741,-0.677701141,-0.458740469,-1.167211545,0.535447172,1475.380005,16.2623005,264.4624176,11084,42.0136986,0,0.064977
T31,-0.117644518,0.013840233,0.868778943,0.754776852,1.300354662,0.238916082,-0.315879807,-0.199395824,0.062985115,1999.77002,42.7305984,1825.90404,49434,53.5920982,1687,0.11909
T32,-0.238161158,0.056720737,0.132270629,0.017495519,0.602218403,-0.691460027,-0.144226836,0.076320679,-0.01100749,1942.300049,30.3579998,921.6081519,36260,41.839901,3714,0.134506
T33,-0.674114157,0.454429896,-0.05068674,0.002569146,0.172971121,-0.433845422,0.26614825,0.413490342,0.110049731,1734.410034,27.2845001,744.4439457,28160,45.0940018,8560,0.153358
T34,-0.761707422,0.580198197,0.11061457,0.012235583,0.510380682,-0.404894387,0.959958212,1.14173532,1.096018196,1692.640015,29.9941998,899.6520216,34527,45.4597015,16753,0.194076
T35,-0.882769312,0.779281659,-0.319298048,0.101951243,-0.192789958,-0.785200742,1.339932007,1.707011384,2.28727919,1634.910034,22.7721004,518.5685566,21258,40.6557999,21240,0.225682
T36,-0.798929824,0.638288864,-0.123208929,0.01518044,0.399147344,-0.972373235,2.91080651,2.45040503,7.132654915,1674.890015,26.0662003,679.4467981,32428,38.2915001,39790,0.267247
T44,0.045505043,0.002070709,1.018032013,1.03638918,1.497278477,0.017203536,3.59962016,2.215877883,7.976318699,2077.570068,45.2378998,2046.467578,53150,50.7915001,47924,0.254134
T45,0.221928498,0.049252258,1.03910471,1.079738599,1.63787021,0.052511564,2.897934654,1.969707543,5.708083749,2161.699951,45.5918999,2078.621336,55803,51.2374992,39638,0.24037
T46,0.488441082,0.23857469,0.803417915,0.645480347,1.480161579,0.113263875,1.826013929,1.625491156,2.968169493,2288.790039,41.6325989,1733.273291,52827,52.0049019,26980,0.221124
U11,0.642091005,0.412280858,0.349176519,0.121924241,0.38468012,0.857947874,0.4824293,-0.05695899,-0.027478686,2362.060059,34.0018005,1156.122437,32155,61.411499,11114,0.127054
U12,0.290061201,0.0841355,-0.587945114,0.345679457,-0.276519674,-0.681255622,-0.221796703,-0.678862817,0.150569535,2194.189941,18.2591,333.3947328,19678,41.9687996,2798,0.0922818
U14,1.560173792,2.434142261,1.026961209,1.054649325,1.036818028,0.983497411,-0.450610876,-0.479851876,0.216226474,2799.860107,45.3879013,2060.061584,44461,62.9973984,96,0.103409
U15,0.73161338,0.535258138,0.62759798,0.393879225,1.252607526,-0.142498298,-0.458740469,-0.446567729,0.204858689,2404.75,38.6790009,1496.065111,48533,48.7742004,0,0.10527
U16,0.357334304,0.127687805,0.652444724,0.425684118,1.020655013,0.217351233,-0.458740469,-0.247739215,0.113648004,2226.27002,39.0964012,1528.528587,44156,53.3196983,0,0.116387
U17,0.570539865,0.325515738,0.344229836,0.11849418,0.736132957,-0.054821938,-0.458740469,-0.060804284,0.027893386,2327.939941,33.9187012,1150.478291,38787,49.8816986,0,0.126839
U18,0.589098845,0.34703745,0.592714796,0.351310829,1.06644139,0.110049437,-0.45747022,-0.018166236,0.008310512,2336.790039,38.0929985,1451.076535,45020,51.9642982,15,0.129223
U19,0.044938802,0.002019496,0.03955079,0.001564265,0.382825348,-0.066847069,-0.458740469,-0.246344178,0.113008044,2077.300049,28.8003998,829.4630286,32120,49.7298012,0,0.116465
U21,-0.686361035,0.471091471,0.453289933,0.205471764,0.578901267,0.524040914,-0.383965149,-0.074468491,0.028593305,1728.569946,35.7508011,1278.119779,35820,57.1936989,883,0.126075
U22,-1.263863758,1.597351599,-1.012381267,1.02491583,-1.03167693,-0.136006611,-0.243052202,-0.039538916,0.009610021,1453.180054,11.1289997,123.8546343,5428,48.8562012,2547,0.128028
U23,-0.3585731,0.128574668,-0.266485391,0.071014463,-0.179488591,-0.45156286,-0.458740469,-0.119145438,0.054656834,1884.880005,23.6592999,559.7624718,21509,44.8702011,0,0.123577
U32,-1.230898402,1.515110876,-0.338882578,0.114841402,-0.093798115,-0.268024275,-0.455353139,-0.955688196,0.43517562,1468.900024,22.4431,503.6927376,23126,47.1885986,40,0.0768038
U33,-0.031917646,0.001018736,0.384535661,0.147867674,0.943708463,-0.340983815,0.229903814,0.104543346,0.024034914,2040.650024,34.5957985,1196.869274,42704,46.2669983,8132,0.136084
U34,0.111477737,0.012427286,0.345914306,0.119656707,0.721400766,0.027099304,0.929641605,0.621118318,0.57741743,2109.030029,33.9469986,1152.398714,38509,50.9165001,16395,0.164967
U35,0.45207828,0.204374772,0.998959425,0.997919932,1.346035052,0.522220187,0.722167614,1.147547973,0.828721981,2271.449951,44.9174995,2017.581761,50296,57.1707001,13945,0.194401
U36,0.192884847,0.037204564,0.307394231,0.094491213,1.052610088,-0.533824445,1.839563251,1.845030601,3.39405049,2147.850098,33.2999001,1108.883347,44759,43.8311005,27140,0.233399
U37,-0.063331215,0.004010843,0.186309621,0.034711275,0.903380416,-0.654402538,1.158032361,1.414625979,1.638182663,2025.670044,31.2658005,977.5502809,41943,42.3079987,19092,0.209334
V11,1.503910132,2.261745686,2.272059419,5.162254003,0.032909323,2.364654009,-0.231535278,-0.642439837,0.148747487,2773.030029,66.3042984,4396.259986,25517,80.4437027,2683,0.0943183
V12,0.77808353,0.60541398,-0.335453801,0.112529253,-0.413878805,0.859839873,-0.458740469,-0.752021766,0.344982818,2426.909912,22.5007,506.2815005,17086,61.4353981,0,0.0881913
V13,0.954758875,0.91156451,-0.051704622,0.002673368,0.156596132,-0.022791151,-0.441211034,0.036043463,-0.015902773,2511.159912,27.2674007,743.5111409,27851,50.2863007,207,0.132254
V14,1.887457947,3.562497503,0.907989798,0.824445473,0.995218137,0.742531778,-0.458740469,-0.536100475,0.245930983,2955.929932,43.3893013,1882.631467,43676,59.9536018,0,0.100264
V15,0.560117654,0.313731787,0.418639054,0.175258658,0.749434323,0.091880823,-0.458740469,-0.564317777,0.258875402,2322.969971,35.1687012,1236.837544,39038,51.7347984,0,0.0986863
V16,0.667800696,0.445957769,0.156105402,0.024368896,0.49379372,-0.128042703,-0.458740469,-0.223522807,0.102538957,2374.320068,30.7584,946.0791706,34214,48.9567986,0,0.117741
V17,0.728698724,0.531001831,0.477791294,0.22828452,0.206092054,1.995921902,-0.458740469,-1.014989779,0.465616888,2403.360107,36.1623993,1307.719123,28785,75.7860031,0,0.0734881
V18,1.947957662,3.794539054,2.89785893,8.397586378,1.875228059,2.864168613,-0.458740469,-1.153177117,0.529009012,2984.780029,76.8171005,5900.866929,60282,86.7534027,0,0.0657617
V19,1.045812559,1.093723908,0.598614078,0.358338814,0.854361436,0.415654652,-0.458740469,-0.055635494,0.025522253,2554.580078,38.1921005,1458.636541,41018,55.8246002,0,0.127128
V20,2.009191033,4.036848606,1.860695519,3.462187815,1.693460382,1.4814048,-0.455437822,-0.678794854,0.30914885,3013.979981,59.3937988,3527.623336,56852,69.2867966,39,0.0922856
V21,0.179778367,0.032320261,0.867064727,0.751801242,0.998715708,0.812126495,-0.336288473,-0.158886102,0.053431565,2141.600098,42.7018013,1823.443834,43742,60.8326988,1446,0.121355
V22,-0.967573611,0.936198693,0.376380577,0.141662339,0.202594483,1.3444157,-0.446376713,-0.008973302,0.004005473,1594.469971,34.4588013,1187.408987,28719,67.5563965,146,0.129737
V23,1.077834351,1.161726888,1.258367795,1.583489507,1.355467893,0.876448985,-0.458740469,0.313351739,-0.143747124,2569.850098,49.2752991,2428.055101,50474,61.6451988,0,0.147759
V25,-0.892793209,0.797079715,-0.821280506,0.67450167,-0.831891466,-0.504833843,-0.458740469,-0.561057325,0.257379701,1630.130005,14.3393002,205.6155302,9198,44.1973,0,0.0988686
V36,-0.07587171,0.005756516,-0.443662693,0.196836585,-0.233065011,-0.74309239,-0.407337729,0.112520095,-0.04583368,2019.689941,20.6828995,427.7823317,20498,41.1876984,607,0.13653
V37,-0.139642413,0.019500003,-0.305213931,0.093155543,-0.018812325,-0.816407988,-0.450780243,0.119066037,-0.053672617,1989.280029,23.0086994,529.4002481,24541,40.2616005,94,0.136896
V45,0.028896164,0.000834988,-0.104880486,0.010999916,0.516209966,-0.637603475,3.213041071,1.46402459,4.703971136,2069.649902,26.3740997,695.593135,34637,42.5201988,43359,0.212096
W12,1.038913226,1.079340691,0.423353438,0.179228133,0.481923177,0.688009929,-0.067080384,-0.093373028,0.006263499,2551.290039,35.2478981,1242.41432,33990,59.2649002,4625,0.125018
W13,1.202503083,1.446013664,0.405072676,0.164083873,0.490349143,0.527785646,-0.263206818,0.233333859,-0.061415063,2629.300049,34.9407997,1220.859484,34149,57.2410011,2309,0.143285
W14,1.392326889,1.938574167,0.426871571,0.182219338,0.763424605,0.054712509,-0.458740469,-0.170386213,0.078163051,2719.820068,35.3069992,1246.584193,39302,51.2653008,0,0.120712
W15,0.615122887,0.378376166,0.504507126,0.25452744,0.743658032,0.280573559,-0.458740469,-0.45923037,0.210667556,2349.199951,36.6111984,1340.379848,38929,54.1183014,0,0.104562
W16,1.58936438,2.526079131,1.219228701,1.486518625,1.314503924,0.873781166,-0.458740469,-0.243893921,0.111884012,2813.780029,48.6178017,2363.690642,49701,61.6114998,0,0.116602
W17,0.87043711,0.757660763,0.064546388,0.004166236,0.427604849,-0.168322174,-0.458740469,-0.64736539,0.296972703,2470.949951,29.2203007,853.825973,32965,48.4480019,0,0.0940429
W18,1.104130762,1.219104739,0.942259642,0.887853233,0.713133781,1.62625543,-0.458740469,-0.773653779,0.354906298,2582.389893,43.9650002,1932.921243,38353,71.1165009,0,0.0869818
W19,1.211394498,1.46747663,0.159867532,0.025557628,0.413349599,0.151397976,-0.458740469,-0.127157957,0.058332501,2633.540039,30.8216,949.9710266,32696,52.486599,0,0.123129
W20,1.794748035,3.221120509,1.245754016,1.551903067,1.426214204,0.788384569,-0.458740469,-0.75268888,0.34528885,2911.719971,49.0634003,2407.217249,51809,60.5327988,0,0.088154
W21,0.330660058,0.109336074,0.72628829,0.52749468,0.989706814,0.433443355,-0.458740469,-0.388727357,0.17832497,2213.550049,40.3368988,1627.065405,43572,56.0493011,0,0.108504
W22,-1.418373538,2.011783493,-0.452663196,0.204903969,-0.584888802,2.413182775,-0.377783271,-0.513797771,0.194104203,1379.5,20.5317001,421.550709,13859,81.0567017,956,0.101511
W23,-0.742016216,0.550588066,0.407566909,0.166110785,0.253733203,1.496779355,-0.238733356,0.192233929,-0.045892651,1702.030029,34.9827003,1223.78932,29684,69.4810028,2598,0.140987
W24,-0.029715911,0.000883035,-0.587010576,0.344581417,-0.532054291,-0.798468893,-0.458740469,-0.183996764,0.084406762,2041.699951,18.2747993,333.9682895,14856,40.4882011,0,0.119951
W25,-0.782069567,0.611632808,-0.911154937,0.830203319,-0.92224537,-0.494518606,-0.458740469,-0.706185865,0.323956035,1682.930054,12.8295002,164.5960754,7493,44.3275986,0,0.0907541
X12,0.798425196,0.637482794,1.605096859,2.576335928,-0.34763694,0.878095768,0.137429692,0.8237027,0.113201209,2436.610107,55.0999985,3036.009835,18336,61.6660004,7040,0.176294
X13,0.797544092,0.636076579,2.13425363,4.555038555,1.891020119,1.353069058,1.159726027,1.936298201,2.245575419,2436.189941,63.9892998,4094.630489,60580,67.6657028,19112,0.238502
X14,1.406376933,1.977896078,1.62258602,2.632785392,1.449107393,1.379494218,-0.305379083,0.434541089,-0.132699759,2726.52002,55.3937988,3068.472945,52241,67.9994965,1811,0.154535
X15,0.670799315,0.449971721,-0.307416366,0.094504822,0.087545613,-0.608399061,-0.458740469,-0.185677963,0.085177996,2375.75,22.9717007,527.6990331,26548,42.8890991,0,0.119857
X16,1.389327758,1.93023162,0.782244165,0.611905934,0.941853691,0.491772762,-0.458740469,0.073423295,-0.033682237,2718.389893,41.2769012,1703.782573,42669,56.7860985,0,0.134344
X17,1.706735464,2.912945946,0.98275621,0.965809769,1.092726162,0.744439484,-0.458740469,-0.551749926,0.25311002,2869.75,44.6453018,1993.202973,45516,59.9776993,0,0.099389
X18,0.566052432,0.320415356,-0.389939231,0.152052604,-0.172652431,-0.244575279,-0.458740469,-0.414732274,0.190254478,2325.800049,21.5853996,465.9294759,21638,47.4847984,0,0.10705
X19,1.452343815,2.109302556,1.443033587,2.082345934,1.378255094,1.194134598,-0.458740469,-0.541600139,0.248453902,2748.439941,52.3774986,2743.40236,50904,65.6580963,0,0.0999565
X20,0.682668358,0.466036088,1.467981611,2.154970011,1.76065613,0.728994257,-0.458740469,-0.109845193,0.050390435,2381.409912,52.7966003,2787.481003,58120,59.7826004,0,0.124097
X21,-0.744071272,0.553642057,-0.211386853,0.044684401,-0.158185208,0.433118711,-0.458740469,-0.669931005,0.307324464,1701.050049,24.5848999,604.4173031,21911,56.0452003,0,0.0927812
X22,-1.505861849,2.267619909,-1.032001454,1.065027002,-0.940899079,0.590366537,-0.458740469,-0.954534608,0.437883654,1337.780029,10.7994003,116.6270468,7141,58.0315018,0,0.0768683
X24,-0.693847344,0.481424137,-0.883308025,0.780233067,-1.015089967,-0.521419103,-0.458740469,-0.49399898,0.226617324,1725,13.2973003,176.8181953,5741,43.9878006,0,0.102618
X25,-0.831370921,0.691177609,-0.617089675,0.380799667,-0.553834616,-0.615682267,-0.458740469,-0.550011496,0.252312532,1659.420044,17.7695007,315.7551551,14445,42.7971001,0,0.0994862
X26,-1.319309543,1.74057767,-1.152991481,1.329389354,-1.187318815,-0.699883273,-0.458740469,-0.952912431,0.437139496,1426.73999,8.7668896,76.85835326,2491,41.7335014,0,0.076959
X38,-0.284631564,0.081015127,-0.458139768,0.209892047,-0.27736757,-0.638379295,-0.394127141,0.693874853,-0.273474912,1920.140015,20.4396992,417.7813034,19662,42.5103989,763,0.169035
X39,-0.08161757,0.006661428,-0.258883697,0.067020769,0.124853031,-0.865839414,-0.133895478,0.972721246,-0.130242976,2016.949951,23.7870007,565.8214023,27252,39.6371994,3836,0.184626
X40,-0.030596502,0.000936146,-0.209333152,0.043820369,0.234814526,-0.837078331,0.460835069,1.162857607,0.535885565,2041.280029,24.6194,606.1148564,29327,40.0004997,10859,0.195257
Y15,1.206319833,1.455207539,0.000262729,6.90E-08,0.107948107,-0.610473159,-0.458740469,0.753110261,-0.345482155,2631.120117,28.1403999,791.8821065,26933,42.8628998,0,0.172347
Y16,1.210849248,1.466155901,-0.057478783,0.003303811,0.301056391,-0.479334303,-0.458740469,0.146537531,-0.067222696,2633.280029,27.1704006,738.2306688,30577,44.5194016,0,0.138432
Y17,1.66861148,2.784264271,0.155849482,0.024289061,0.694586059,-0.449852966,-0.458740469,-0.141770074,0.06503567,2851.570068,30.7541008,945.814716,38003,44.8917999,0,0.122312
Y18,1.203090314,1.447426304,0.153021896,0.023415701,0.646414975,-0.485485638,-0.458740469,-0.311338585,0.142823609,2629.580078,30.7066002,942.8952958,37094,44.4417,0,0.112831
Y19,1.570134716,2.465323028,0.903727525,0.816723439,1.28636438,0.34788036,-0.458740469,-0.48591492,0.222908839,2804.610107,43.3176994,1876.423081,49170,54.9684982,0,0.10307
Y20,1.449617565,2.101391083,1.669100865,2.785897699,1.858906063,0.887065315,-0.458740469,-0.008293668,0.003804641,2747.139893,56.1752014,3155.653252,59974,61.7793007,0,0.129775
Y21,0.016628806,0.000276517,0.752831546,0.566755337,0.960825361,0.441375858,-0.458740469,-0.190542706,0.087409651,2063.800049,40.7827988,1663.236678,43027,56.1495018,0,0.119585
Y22,-1.212088044,1.469157426,-0.834543223,0.696462391,-0.92468307,-0.279725062,-0.458740469,-0.653880928,0.299961644,1477.869995,14.1164999,199.2755694,7447,47.0407982,0,0.0936786
Y24,-1.501604803,2.254816985,-0.949984637,0.902470811,-0.98477769,0.651680555,-0.458740469,-0.602954931,0.276599828,1339.810059,12.1772003,148.2842071,6313,58.8059998,0,0.096526
Y27,-1.37225972,1.88309674,-0.941531792,0.886482115,-1.008359793,-0.749314699,-0.458740469,-1.209363118,0.554783804,1401.48999,12.3191996,151.7626788,5868,41.1091003,0,0.0626202
Y38,-0.434234093,0.188559248,-0.626030681,0.391914414,-0.472383619,-0.241076065,-0.422496033,0.4203761,-0.177607235,1848.800049,17.6193008,310.4397607,15982,47.5289993,428,0.153743
Y39,-0.030449822,0.000927192,-0.046710359,0.002181858,0.311390121,-0.2234299,-0.037864659,0.252202626,-0.009549566,2041.349976,27.3512993,748.0935734,30772,47.7518997,4970,0.14434
Y40,0.377948339,0.142844947,-0.15816932,0.025017534,0.274294677,-0.724044969,0.490389527,0.645495692,0.316544327,2236.100098,25.4789009,649.1743911,30072,41.428299,11208,0.16633
Z15,1.694405134,2.871008759,2.192334281,4.806329599,-0.556908239,2.859402534,-0.458740469,-0.491495068,0.225468678,2863.870117,64.9649963,4220.450744,14387,86.6931992,0,0.102758
Z16,1.966180789,3.865866893,2.53197985,6.410921959,0.819491719,2.649699112,-0.458740469,-0.830365602,0.380922306,2993.469971,70.6707001,4994.347853,40360,84.0442963,0,0.0838109
Z17,1.822282394,3.320713123,1.299394139,1.688425128,1.05080831,1.463133508,-0.458740469,-0.709548261,0.325498502,2924.850098,49.9645004,2496.4513,44725,69.0559998,0,0.0905661
Z18,1.02643596,1.05357078,0.028020403,0.000785143,0.284787389,-0.160579932,-0.458740469,-0.697180724,0.319825012,2545.340088,28.6067009,818.3433364,30270,48.5457993,0,0.0912576
Z19,0.891344505,0.794495027,0.303423755,0.092065975,0.422305499,0.587191966,-0.458740469,-0.335483452,0.153899836,2480.919922,33.2332001,1104.445589,32865,57.9914017,0,0.111481
Z20,2.098357076,4.403102417,1.539283483,2.369393641,1.755886716,0.799800272,-0.458740469,-0.601148537,0.275771162,3056.5,53.9944,2915.395231,58030,60.6769981,0,0.096627
Z21,0.478249258,0.228722353,0.792750658,0.628453605,1.364900735,-0.06600813,-0.458740469,0.464516495,-0.213092515,2283.929932,41.4533997,1718.384347,50652,49.7403984,0,0.156211
Z22,-0.81534953,0.664794856,-0.188736639,0.035621519,-0.155535533,0.066793207,-0.458740469,-0.306599037,0.140649386,1667.060059,24.9654007,623.2712321,21961,51.4179001,0,0.113096
Z32,-1.054600636,1.112182501,-1.073968248,1.153407797,-1.099720573,-1.058537806,-0.458740469,-0.55473137,0.254477729,1552.969971,10.0944004,101.8969194,4144,37.2030983,0,0.0992223
Z33,-1.203196628,1.447682127,-0.931132318,0.867007393,-0.91010986,-0.341252892,-0.458740469,-0.750884275,0.344461005,1482.109985,12.4939003,156.0975447,7722,46.2635994,0,0.0882549
Z39,0.321936057,0.103642825,-0.109029555,0.011887444,0.336297062,-0.58672338,-0.145581768,0.112877797,-0.016432949,2209.389893,26.3043995,691.9214331,31242,43.162899,3698,0.13655
Z40,0.844916337,0.713883616,-0.073598886,0.005416796,0.512447429,-0.941340242,0.054948196,0.593128157,0.032591322,2458.780029,26.8995991,723.5884317,34566,38.6834984,6066,0.163402
Z53,-0.795826251,0.633339422,0.612989992,0.375756731,1.198872125,0.003175272,0.402064885,1.363993297,0.548413808,1676.369995,38.4336014,1477.141717,47519,50.6142998,10165,0.206503
